university;user_id;user_name;number_tweets;friends_count;followers_count;created_at
uvalpochile;69995689;Cristoestobal;1458;780;193;"Sat Aug 29 23:51:01 +0000 2009"
uvalpochile;253129300;mevo74;119102;4793;2716;"Wed Feb 16 16:25:44 +0000 2011"
uvalpochile;1300947227616186380;APromauca;20;180;5;"Wed Sep 02 00:02:55 +0000 2020"
uvalpochile;250345122;markcotarola;1433;2140;360;"Thu Feb 10 22:34:15 +0000 2011"
uvalpochile;433656396;panal26;2445;278;47;"Sat Dec 10 21:05:15 +0000 2011"
uvalpochile;964955694268116993;virocalo;24;160;16;"Sat Feb 17 20:12:20 +0000 2018"
uvalpochile;140501080;vra9763377;5;441;8;"Wed May 05 17:11:19 +0000 2010"
uvalpochile;100480334;MontseVasquezS;1089;690;250;"Wed Dec 30 12:01:45 +0000 2009"
uvalpochile;123591505;colegioap;1345;181;1279;"Tue Mar 16 15:41:15 +0000 2010"
uvalpochile;1212858638382977024;javierushka;737;599;127;"Thu Jan 02 22:10:17 +0000 2020"
uvalpochile;3117103630;alearancibia77;140;122;30;"Thu Mar 26 03:57:21 +0000 2015"
uvalpochile;1389693932;jlillorob;5148;790;187;"Mon Apr 29 15:04:26 +0000 2013"
uvalpochile;1334583315085598720;com_llambias;286;538;112;"Thu Dec 03 19:41:01 +0000 2020"
uvalpochile;3122619653;mauricihoramir1;59;574;26;"Sat Mar 28 00:22:59 +0000 2015"
uvalpochile;1309221685296533505;DianaMayoQ;129;208;196;"Thu Sep 24 20:03:03 +0000 2020"
uvalpochile;89617614;stephanjarpa;22566;2344;3745;"Fri Nov 13 03:40:12 +0000 2009"
uvalpochile;1339184289003483138;phyllodon;43;211;49;"Wed Dec 16 12:23:34 +0000 2020"
uvalpochile;827717306088353794;haciendoradiocl;639;1571;155;"Sat Feb 04 03:15:58 +0000 2017"
uvalpochile;1331707547099787264;eduardo_domange;5;44;0;"Wed Nov 25 21:13:52 +0000 2020"
uvalpochile;1187788005999812610;J_Alejandro_MG;1911;388;146;"Fri Oct 25 17:48:32 +0000 2019"
uvalpochile;348729348;katymirayanda;596;358;222;"Thu Aug 04 22:22:53 +0000 2011"
uvalpochile;1311305053597249536;MarleneHood17;312;224;48;"Wed Sep 30 14:01:16 +0000 2020"
uvalpochile;1149041064990380033;PatricioAvello7;8756;1409;250;"Wed Jul 10 19:41:52 +0000 2019"
uvalpochile;1167831573300948992;JMagasich;485;470;44;"Sat Aug 31 16:08:47 +0000 2019"
uvalpochile;746116063;mgle_udec;303;309;611;"Wed Aug 08 23:09:31 +0000 2012"
uvalpochile;1331263275657555969;FESM15149009;0;107;1;"Tue Nov 24 15:48:08 +0000 2020"
uvalpochile;1271925633724100608;Ellieheim_;1183;75;42;"Sat Jun 13 22:01:34 +0000 2020"
uvalpochile;1252625111154405376;Johanna73238387;5;31;6;"Tue Apr 21 15:48:10 +0000 2020"
uvalpochile;161816397;sarihtapm;193;281;52;"Thu Jul 01 21:28:52 +0000 2010"
uvalpochile;125164549;Andreapor16;2893;2994;1039;"Sun Mar 21 22:50:53 +0000 2010"
